学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
PHARMACOLOGY & TOXICOLOGY,GUANGDONG ACADEMY OF MEDICAL SCIENCES & GUANGDONG GENERAL HOSPITAL,1010,471,6006,12.750
PHARMACOLOGY & TOXICOLOGY,"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS",1011,206,6003,29.140
PHARMACOLOGY & TOXICOLOGY,CHENGDU UNIVERSITY,1015,347,5980,17.230
PHARMACOLOGY & TOXICOLOGY,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,1023,269,5945,22.100
PHARMACOLOGY & TOXICOLOGY,WANNAN MEDICAL COLLEGE,1027,408,5925,14.520
PHARMACOLOGY & TOXICOLOGY,CHINESE CENTER FOR DISEASE CONTROL & PREVENTION,1031,395,5902,14.940
PHARMACOLOGY & TOXICOLOGY,FUJIAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,1036,482,5887,12.210
PHARMACOLOGY & TOXICOLOGY,UNIVERSITY OF JINAN,1049,405,5788,14.290
PHARMACOLOGY & TOXICOLOGY,EAST CHINA NORMAL UNIVERSITY,1064,289,5693,19.700
PHARMACOLOGY & TOXICOLOGY,GUILIN MEDICAL UNIVERSITY,1067,393,5681,14.460
PHARMACOLOGY & TOXICOLOGY,SHANGHAI UNIVERSITY,1069,434,5669,13.060
PHARMACOLOGY & TOXICOLOGY,HEBEI UNIVERSITY,1086,415,5520,13.300
PHARMACOLOGY & TOXICOLOGY,"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS",1088,169,5504,32.570
PHARMACOLOGY & TOXICOLOGY,JILIN AGRICULTURAL UNIVERSITY,1096,377,5448,14.450
PHARMACOLOGY & TOXICOLOGY,INSTITUTE OF MEDICINAL BIOTECHNOLOGY - CAMS,1120,262,5316,20.290
PHARMACOLOGY & TOXICOLOGY,"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS",1123,290,5307,18.300
PHARMACOLOGY & TOXICOLOGY,QILU UNIVERSITY OF TECHNOLOGY,1132,339,5256,15.500
PHARMACOLOGY & TOXICOLOGY,SHANXI UNIVERSITY,1146,289,5147,17.810
PHARMACOLOGY & TOXICOLOGY,CHENGDU MEDICAL COLLEGE,1160,403,5058,12.550
PHARMACOLOGY & TOXICOLOGY,DALIAN UNIVERSITY OF TECHNOLOGY,1176,354,5009,14.150
PHARMACOLOGY & TOXICOLOGY,YUNNAN UNIVERSITY OF CHINESE MEDICINE,1186,457,4970,10.880
PHARMACOLOGY & TOXICOLOGY,HEBEI UNIVERSITY OF CHINESE MEDICINE,1188,343,4952,14.440
PHARMACOLOGY & TOXICOLOGY,YANGTZE UNIVERSITY,1194,275,4904,17.830
PHARMACOLOGY & TOXICOLOGY,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,1195,241,4893,20.300
PHARMACOLOGY & TOXICOLOGY,SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY,1200,390,4876,12.500
PHARMACOLOGY & TOXICOLOGY,"SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS",1202,304,4874,16.030
PHARMACOLOGY & TOXICOLOGY,FUZHOU UNIVERSITY,1212,287,4821,16.800
PHARMACOLOGY & TOXICOLOGY,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1215,425,4810,11.320
PHARMACOLOGY & TOXICOLOGY,HUNAN NORMAL UNIVERSITY,1239,386,4669,12.100
PHARMACOLOGY & TOXICOLOGY,SHIHEZI UNIVERSITY,1243,313,4657,14.880
PHARMACOLOGY & TOXICOLOGY,FIFTH MEDICAL CENTER OF CHINESE PLA GENERAL HOSPITAL,1247,273,4640,17.000
PHARMACOLOGY & TOXICOLOGY,CHINA THREE GORGES UNIVERSITY,1258,411,4568,11.110
PHARMACOLOGY & TOXICOLOGY,ZHEJIANG CANCER HOSPITAL,1294,304,4384,14.420
PHARMACOLOGY & TOXICOLOGY,INNER MONGOLIA MEDICAL UNIVERSITY,1303,385,4347,11.290
PHARMACOLOGY & TOXICOLOGY,CHANGSHA MEDICAL UNIVERSITY,1316,131,4284,32.700
PHARMACOLOGY & TOXICOLOGY,"INSTITUTE OF OCEANOLOGY, CAS",1318,191,4282,22.420
PHARMACOLOGY & TOXICOLOGY,HEFEI UNIVERSITY OF TECHNOLOGY,1320,254,4270,16.810
PHARMACOLOGY & TOXICOLOGY,SOUTHWEST JIAOTONG UNIVERSITY,1342,328,4195,12.790
PHARMACOLOGY & TOXICOLOGY,ZHEJIANG OCEAN UNIVERSITY,1344,171,4186,24.480
PHARMACOLOGY & TOXICOLOGY,JIAXING UNIVERSITY,1348,353,4162,11.790
PHARMACOLOGY & TOXICOLOGY,SOUTH CENTRAL MINZU UNIVERSITY,1351,337,4146,12.300
PHARMACOLOGY & TOXICOLOGY,SICHUAN AGRICULTURAL UNIVERSITY,1354,241,4131,17.140
PHARMACOLOGY & TOXICOLOGY,NANJING TECH UNIVERSITY,1358,264,4114,15.580
PHARMACOLOGY & TOXICOLOGY,"INSTITUTE OF MICROBIOLOGY, CAS",1365,236,4085,17.310
PHARMACOLOGY & TOXICOLOGY,NORTHWESTERN POLYTECHNICAL UNIVERSITY,1377,189,4029,21.320
PHYSICS,CHINESE ACADEMY OF SCIENCES,1,77252,1325260,17.160
PHYSICS,TSINGHUA UNIVERSITY,12,18552,494575,26.660
PHYSICS,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",14,28750,419268,14.580
PHYSICS,PEKING UNIVERSITY,17,15867,393980,24.830
PHYSICS,"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS",21,18095,335992,18.570
PHYSICS,NANJING UNIVERSITY,44,11299,239413,21.190
PHYSICS,SHANGHAI JIAO TONG UNIVERSITY,45,12082,234416,19.400
PHYSICS,ZHEJIANG UNIVERSITY,67,11163,194685,17.440
PHYSICS,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,75,10086,182862,18.130
PHYSICS,"INSTITUTE OF PHYSICS, CAS",91,7149,168755,23.610
PHYSICS,FUDAN UNIVERSITY,110,8563,161792,18.890
PHYSICS,SUN YAT SEN UNIVERSITY,119,7953,154322,19.400
PHYSICS,"INSTITUTE OF HIGH ENERGY PHYSICS, CAS",124,6790,151600,22.330
PHYSICS,COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER,125,4219,151547,35.920
PHYSICS,BEIHANG UNIVERSITY,137,8008,144519,18.050
PHYSICS,SHANDONG UNIVERSITY,151,7251,137882,19.020
PHYSICS,COLLABORATIVE INNOVATION CENTER OF ADVANCED MICROSTRUCTURES (CICAM),153,5037,137047,27.210
PHYSICS,HARBIN INSTITUTE OF TECHNOLOGY,196,8128,119599,14.710
PHYSICS,XI'AN JIAOTONG UNIVERSITY,200,8587,117961,13.740
PHYSICS,SHENZHEN UNIVERSITY,233,4885,105982,21.700
PHYSICS,SOUTHEAST UNIVERSITY - CHINA,238,6183,104048,16.830
PHYSICS,UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA,241,6389,103737,16.240
PHYSICS,JILIN UNIVERSITY,252,5862,99928,17.050
PHYSICS,SOOCHOW UNIVERSITY - CHINA,263,4575,95917,20.970
PHYSICS,NANKAI UNIVERSITY,270,4608,92946,20.170
PHYSICS,WUHAN UNIVERSITY,272,4793,92369,19.270
PHYSICS,TIANJIN UNIVERSITY,283,5881,89557,15.230
PHYSICS,BEIJING INSTITUTE OF TECHNOLOGY,293,5861,86850,14.820
PHYSICS,NORTHWESTERN POLYTECHNICAL UNIVERSITY,297,5277,85892,16.280
PHYSICS,CHINESE ACADEMY OF ENGINEERING PHYSICS,316,6181,81200,13.140
PHYSICS,HUNAN UNIVERSITY,344,4130,77588,18.790
PHYSICS,CENTRAL SOUTH UNIVERSITY,345,4675,76796,16.430
PHYSICS,CENTRAL CHINA NORMAL UNIVERSITY,347,3517,76759,21.830
PHYSICS,SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY,357,3926,74624,19.010
PHYSICS,ZHENGZHOU UNIVERSITY,358,3963,74169,18.720
PHYSICS,CAS CENTER FOR EXCELLENCE IN QUANTUM INFORMATION & QUANTUM PHYSICS,369,2976,72359,24.310
PHYSICS,SICHUAN UNIVERSITY,372,5770,71963,12.470
PHYSICS,LANZHOU UNIVERSITY,379,5158,71031,13.770
PHYSICS,"HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS",383,5434,70446,12.960
PHYSICS,SHANXI UNIVERSITY,405,5164,65846,12.750
PHYSICS,XIAMEN UNIVERSITY,416,3660,63576,17.370
PHYSICS,SOUTH CHINA UNIVERSITY OF TECHNOLOGY,432,3366,61993,18.420
PHYSICS,BEIJING NORMAL UNIVERSITY,443,3935,61096,15.530
PHYSICS,SHANGHAI UNIVERSITY,445,4568,60859,13.320
PHYSICS,TONGJI UNIVERSITY,447,3683,60830,16.520
PHYSICS,CHONGQING UNIVERSITY,449,3919,60243,15.370
PHYSICS,SOUTH CHINA NORMAL UNIVERSITY,470,4385,57097,13.020
PHYSICS,NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA,475,4718,56359,11.950
PHYSICS,DALIAN UNIVERSITY OF TECHNOLOGY,500,4221,52958,12.550
PHYSICS,"INSTITUTE OF THEORETICAL PHYSICS, CAS",503,2580,52679,20.420
PHYSICS,BEIJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,509,4024,51560,12.810
PHYSICS,EAST CHINA NORMAL UNIVERSITY,522,3495,50802,14.540
PHYSICS,"INSTITUTE OF MODERN PHYSICS, CAS",552,3859,47808,12.390
PHYSICS,UNIVERSITY OF SCIENCE & TECHNOLOGY BEIJING,561,2914,46749,16.040
PHYSICS,NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY,576,3574,45582,12.750
PHYSICS,NANJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,589,3317,44532,13.430
PHYSICS,NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS,609,3302,42613,12.910
PHYSICS,"INSTITUTE OF SEMICONDUCTORS, CAS",611,3063,42460,13.860
PHYSICS,NANJING NORMAL UNIVERSITY,630,2783,41209,14.810
PHYSICS,BEIJING COMPUTATIONAL SCIENCE RESEARCH CENTER (CSRC),636,1861,40637,21.840
PHYSICS,"SHANGHAI INSTITUTE OF OPTICS & FINE MECHANICS, CAS",645,3213,39779,12.380
PHYSICS,WUHAN UNIVERSITY OF TECHNOLOGY,657,2038,39315,19.290
PHYSICS,HUNAN NORMAL UNIVERSITY,661,2658,39086,14.710
PHYSICS,"SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS",682,1923,36921,19.200
PHYSICS,JINAN UNIVERSITY,684,1934,36904,19.080
PHYSICS,XIDIAN UNIVERSITY,691,3887,36503,9.390
PHYSICS,"NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS",705,1032,35662,34.560
PHYSICS,SONGSHAN LAKE MATERIALS LABORATORY,707,2302,35619,15.470
PHYSICS,JIANGSU UNIVERSITY,708,2590,35577,13.740
PHYSICS,NANJING TECH UNIVERSITY,725,1171,34410,29.390
PHYSICS,SHANGHAITECH UNIVERSITY,727,2054,34348,16.720
PHYSICS,UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY,737,3066,33667,10.980
PHYSICS,SHANDONG NORMAL UNIVERSITY,742,2576,33259,12.910
PHYSICS,BEIJING JIAOTONG UNIVERSITY,767,2610,31227,11.960
PHYSICS,SOUTHWEST UNIVERSITY - CHINA,787,1760,29849,16.960
PHYSICS,NINGBO UNIVERSITY,791,2486,29622,11.920
PHYSICS,SOUTHWEST JIAOTONG UNIVERSITY,793,2691,29559,10.980
PHYSICS,HARBIN ENGINEERING UNIVERSITY,797,2526,29403,11.640
PHYSICS,BEIJING UNIVERSITY OF TECHNOLOGY,805,2442,28794,11.790
PHYSICS,NORTHEASTERN UNIVERSITY - CHINA,813,2327,28499,12.250
PHYSICS,RENMIN UNIVERSITY OF CHINA,816,1405,28344,20.170
PHYSICS,"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS",818,823,28306,34.390
PHYSICS,"CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS",822,2238,28147,12.580
PHYSICS,FUZHOU UNIVERSITY,824,1619,27805,17.170
PHYSICS,BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY,828,1254,27454,21.890
PHYSICS,"SHANGHAI INSTITUTE OF MICROSYSTEM & INFORMATION TECHNOLOGY, CAS",829,1725,27348,15.850
PHYSICS,HENAN NORMAL UNIVERSITY,845,2194,26591,12.120
PHYSICS,CHINA INSTITUTE OF ATOMIC ENERGY,848,1631,26425,16.200
PHYSICS,ANHUI UNIVERSITY,853,2388,26301,11.010
PHYSICS,"NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS",859,1216,25944,21.340
PHYSICS,SHAANXI NORMAL UNIVERSITY,862,1841,25689,13.950
PHYSICS,CHINA UNIVERSITY OF GEOSCIENCES,881,1941,24435,12.590
PHYSICS,HEFEI UNIVERSITY OF TECHNOLOGY,886,2095,24206,11.550
PHYSICS,GUANGXI UNIVERSITY,888,1800,24188,13.440
PHYSICS,"SHANGHAI INSTITUTE OF CERAMICS, CAS",895,1143,23714,20.750
PHYSICS,NORTH CHINA ELECTRIC POWER UNIVERSITY,899,2274,23436,10.310
PHYSICS,"SHANGHAI INSTITUTE OF TECHNICAL PHYSICS, CAS",910,1510,22868,15.140
PHYSICS,ZHEJIANG UNIVERSITY OF TECHNOLOGY,911,1615,22797,14.120
PHYSICS,CHINA UNIVERSITY OF MINING & TECHNOLOGY,914,2002,22544,11.260
PHYSICS,NANCHANG UNIVERSITY,915,1555,22498,14.470
PHYSICS,INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA,918,2004,22432,11.190
PHYSICS,YANGZHOU UNIVERSITY,932,1686,21938,13.010
PHYSICS,CHINA UNIVERSITY OF PETROLEUM,933,1683,21916,13.020
PHYSICS,ZHEJIANG NORMAL UNIVERSITY,935,1743,21833,12.530
PHYSICS,UNIVERSITY OF JINAN,952,1452,21054,14.500
PHYSICS,QINGDAO UNIVERSITY,954,1182,21015,17.780
PHYSICS,HENAN UNIVERSITY,955,1530,20987,13.720
PHYSICS,GUANGDONG UNIVERSITY OF TECHNOLOGY,964,1828,20816,11.390
PHYSICS,NORTHWEST UNIVERSITY XI'AN,971,1673,20387,12.190
PHYSICS,TAIYUAN UNIVERSITY OF TECHNOLOGY,975,1761,20211,11.480
PHYSICS,HANGZHOU NORMAL UNIVERSITY,979,1372,20043,14.610
PHYSICS,"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS",989,783,19804,25.290
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF SCIENCES,1,28856,544095,18.860
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,6,12904,239629,18.570
PLANT & ANIMAL SCIENCE,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",8,11056,204777,18.520
PLANT & ANIMAL SCIENCE,NANJING AGRICULTURAL UNIVERSITY,11,8140,164672,20.230
PLANT & ANIMAL SCIENCE,CHINA AGRICULTURAL UNIVERSITY,16,7016,146465,20.880
PLANT & ANIMAL SCIENCE,HUAZHONG AGRICULTURAL UNIVERSITY,18,6116,139714,22.840
PLANT & ANIMAL SCIENCE,NORTHWEST A&F UNIVERSITY - CHINA,21,7143,125016,17.500
PLANT & ANIMAL SCIENCE,ZHEJIANG UNIVERSITY,30,4821,108301,22.460
PLANT & ANIMAL SCIENCE,SOUTH CHINA AGRICULTURAL UNIVERSITY,56,5159,84838,16.440
PLANT & ANIMAL SCIENCE,"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS",85,1475,68117,46.180
PLANT & ANIMAL SCIENCE,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,88,3841,66694,17.360
PLANT & ANIMAL SCIENCE,SHANDONG AGRICULTURAL UNIVERSITY,90,3500,66079,18.880
PLANT & ANIMAL SCIENCE,BEIJING FORESTRY UNIVERSITY,99,4252,59758,14.050
PLANT & ANIMAL SCIENCE,SICHUAN AGRICULTURAL UNIVERSITY,101,4113,59637,14.500
PLANT & ANIMAL SCIENCE,"KUNMING INSTITUTE OF BOTANY, CAS",103,2765,59362,21.470
PLANT & ANIMAL SCIENCE,"INSTITUTE OF BOTANY, CAS",133,1957,48627,24.850
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF FISHERY SCIENCES,135,4257,48141,11.310
PLANT & ANIMAL SCIENCE,YANGZHOU UNIVERSITY,140,3588,47298,13.180
PLANT & ANIMAL SCIENCE,"INSTITUTE OF CROP SCIENCES, CAAS",143,1759,46823,26.620
PLANT & ANIMAL SCIENCE,"CENTER FOR EXCELLENCE IN MOLECULAR PLANT SCIENCES, CAS",151,1162,44794,38.550
PLANT & ANIMAL SCIENCE,OCEAN UNIVERSITY OF CHINA,157,3354,42869,12.780
PLANT & ANIMAL SCIENCE,LAOSHAN LABORATORY,164,3347,41978,12.540
PLANT & ANIMAL SCIENCE,SOUTHWEST UNIVERSITY - CHINA,169,3055,40590,13.290
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF FORESTRY,176,3291,39026,11.860
PLANT & ANIMAL SCIENCE,SUN YAT SEN UNIVERSITY,181,2585,38740,14.990
PLANT & ANIMAL SCIENCE,NANJING FORESTRY UNIVERSITY,185,3220,38366,11.910
PLANT & ANIMAL SCIENCE,HUNAN AGRICULTURAL UNIVERSITY,192,1898,37756,19.890
PLANT & ANIMAL SCIENCE,BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES (BAAFS),209,1399,34625,24.750
PLANT & ANIMAL SCIENCE,NORTHEAST AGRICULTURAL UNIVERSITY - CHINA,215,2225,33525,15.070
PLANT & ANIMAL SCIENCE,HENAN AGRICULTURAL UNIVERSITY,217,2219,33181,14.950
PLANT & ANIMAL SCIENCE,PEKING UNIVERSITY,220,1435,33105,23.070
PLANT & ANIMAL SCIENCE,ANHUI AGRICULTURAL UNIVERSITY,229,2261,32235,14.260
PLANT & ANIMAL SCIENCE,"INSTITUTE OF MICROBIOLOGY, CAS",240,868,31368,36.140
PLANT & ANIMAL SCIENCE,SHANGHAI JIAO TONG UNIVERSITY,243,1535,31074,20.240
PLANT & ANIMAL SCIENCE,GUIZHOU UNIVERSITY,245,2683,30906,11.520
PLANT & ANIMAL SCIENCE,NORTHEAST FORESTRY UNIVERSITY - CHINA,257,2767,29889,10.800
PLANT & ANIMAL SCIENCE,SHANGHAI OCEAN UNIVERSITY,266,2855,29238,10.240
PLANT & ANIMAL SCIENCE,HAINAN UNIVERSITY,272,2346,28563,12.180
PLANT & ANIMAL SCIENCE,LANZHOU UNIVERSITY,277,1841,28316,15.380
PLANT & ANIMAL SCIENCE,ZHEJIANG A&F UNIVERSITY,289,2073,27790,13.410
PLANT & ANIMAL SCIENCE,JIANGSU ACADEMY OF AGRICULTURAL SCIENCES,294,1728,27489,15.910
PLANT & ANIMAL SCIENCE,"INSTITUTE OF PLANT PROTECTION, CAAS",298,1714,27323,15.940
PLANT & ANIMAL SCIENCE,HENAN UNIVERSITY,307,1094,26510,24.230
PLANT & ANIMAL SCIENCE,"SOUTH CHINA BOTANICAL GARDEN, CAS",310,1783,26403,14.810
PLANT & ANIMAL SCIENCE,QINGDAO AGRICULTURAL UNIVERSITY,312,1980,26373,13.320
PLANT & ANIMAL SCIENCE,GUANGDONG LABORATORY FOR LINGNAN MODERN AGRICULTURE,326,1222,25397,20.780
PLANT & ANIMAL SCIENCE,SHENYANG AGRICULTURAL UNIVERSITY,331,1902,24887,13.080
PLANT & ANIMAL SCIENCE,"XISHUANGBANNA TROPICAL BOTANICAL GARDEN, CAS",337,1470,24190,16.460
PLANT & ANIMAL SCIENCE,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,367,1283,22953,17.890
PLANT & ANIMAL SCIENCE,GUANGXI UNIVERSITY,369,2083,22837,10.960
PLANT & ANIMAL SCIENCE,"INSTITUTE OF HYDROBIOLOGY, CAS",389,1419,22133,15.600
PLANT & ANIMAL SCIENCE,"INSTITUTE OF OCEANOLOGY, CAS",390,1652,22111,13.380
PLANT & ANIMAL SCIENCE,EAST CHINA NORMAL UNIVERSITY,395,1375,21843,15.890
PLANT & ANIMAL SCIENCE,TSINGHUA UNIVERSITY,398,771,21668,28.100
PLANT & ANIMAL SCIENCE,GUANGDONG OCEAN UNIVERSITY,404,1824,21278,11.670
PLANT & ANIMAL SCIENCE,SHANDONG UNIVERSITY,413,1184,20766,17.540
PLANT & ANIMAL SCIENCE,JILIN AGRICULTURAL UNIVERSITY,424,1838,20444,11.120
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF TROPICAL AGRICULTURAL SCIENCES,429,1560,20204,12.950
PLANT & ANIMAL SCIENCE,SHANDONG ACADEMY OF AGRICULTURAL SCIENCES,432,1315,20096,15.280
PLANT & ANIMAL SCIENCE,NINGBO UNIVERSITY,437,1695,19865,11.720
PLANT & ANIMAL SCIENCE,"INSTITUTE OF ZOOLOGY, CAS",446,1952,19462,9.970
PLANT & ANIMAL SCIENCE,SHANDONG NORMAL UNIVERSITY,448,782,19378,24.780
PLANT & ANIMAL SCIENCE,YANGTZE UNIVERSITY,453,1285,19277,15.000
PLANT & ANIMAL SCIENCE,GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES,457,1474,19267,13.070
PLANT & ANIMAL SCIENCE,SICHUAN UNIVERSITY,462,1282,19033,14.850
PLANT & ANIMAL SCIENCE,SHANXI AGRICULTURAL UNIVERSITY,465,1757,18910,10.760
PLANT & ANIMAL SCIENCE,JIANGXI AGRICULTURAL UNIVERSITY,470,1619,18646,11.520
PLANT & ANIMAL SCIENCE,FUDAN UNIVERSITY,473,827,18586,22.470
PLANT & ANIMAL SCIENCE,XIAMEN UNIVERSITY,474,1362,18539,13.610
PLANT & ANIMAL SCIENCE,"WUHAN BOTANICAL GARDEN, CAS",481,911,18390,20.190
PLANT & ANIMAL SCIENCE,HEBEI AGRICULTURAL UNIVERSITY,482,1606,18379,11.440
PLANT & ANIMAL SCIENCE,"CHINA NATIONAL RICE RESEARCH INSTITUTE, CAAS",522,669,17334,25.910
PLANT & ANIMAL SCIENCE,GANSU AGRICULTURAL UNIVERSITY,529,1687,17261,10.230
PLANT & ANIMAL SCIENCE,WUHAN UNIVERSITY,545,928,16502,17.780
PLANT & ANIMAL SCIENCE,YUNNAN UNIVERSITY,549,1475,16345,11.080
PLANT & ANIMAL SCIENCE,GUIZHOU ACADEMY OF AGRICULTURAL SCIENCES,562,577,16065,27.840
PLANT & ANIMAL SCIENCE,SOUTH CHINA NORMAL UNIVERSITY,566,859,15946,18.560
PLANT & ANIMAL SCIENCE,SHANGHAI NORMAL UNIVERSITY,596,835,15218,18.230
PLANT & ANIMAL SCIENCE,YUNNAN AGRICULTURAL UNIVERSITY,606,1364,14878,10.910
PLANT & ANIMAL SCIENCE,"INSTITUTE OF COTTON RESEARCH, CAAS",608,832,14799,17.790
PLANT & ANIMAL SCIENCE,"INSTITUTE OF VEGETABLES & FLOWERS, CAAS",621,732,14270,19.490
PLANT & ANIMAL SCIENCE,"INSTITUTE OF ANIMAL SCIENCE, CAAS",626,1003,14201,14.160
PLANT & ANIMAL SCIENCE,ZHONGKAI UNIVERSITY OF AGRICULTURE & ENGINEERING,643,907,13836,15.250
PLANT & ANIMAL SCIENCE,MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA,649,1524,13712,9.000
PLANT & ANIMAL SCIENCE,UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA,652,425,13686,32.200
PLANT & ANIMAL SCIENCE,"OIL CROPS RESEARCH INSTITUTE, CAAS",671,484,13301,27.480
PLANT & ANIMAL SCIENCE,BEIJING GENOMICS INSTITUTE (BGI),672,324,13247,40.890
PLANT & ANIMAL SCIENCE,NORTHEAST NORMAL UNIVERSITY - CHINA,688,841,12986,15.440
PLANT & ANIMAL SCIENCE,"AGRICULTURE GENOMES INSTITUTE AT SHENZHEN, CAAS",693,664,12883,19.400
PLANT & ANIMAL SCIENCE,"SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS",697,680,12855,18.900
PLANT & ANIMAL SCIENCE,NANJING UNIVERSITY,702,700,12777,18.250
PLANT & ANIMAL SCIENCE,NANJING NORMAL UNIVERSITY,703,1018,12766,12.540
PLANT & ANIMAL SCIENCE,BEIJING NORMAL UNIVERSITY,712,965,12575,13.030
PLANT & ANIMAL SCIENCE,"BIOTECHNOLOGY RESEARCH INSTITUTE, CAAS",715,429,12500,29.140
PLANT & ANIMAL SCIENCE,SHENZHEN UNIVERSITY,717,592,12380,20.910
PLANT & ANIMAL SCIENCE,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,718,1001,12335,12.320
PLANT & ANIMAL SCIENCE,SICHUAN ACADEMY OF AGRICULTURAL SCIENCES (SAAS),721,763,12284,16.100
PLANT & ANIMAL SCIENCE,JILIN UNIVERSITY,729,1013,12149,11.990
PLANT & ANIMAL SCIENCE,"YELLOW SEA FISHERIES RESEARCH INSTITUTE, CAFS",735,1072,12023,11.220
PLANT & ANIMAL SCIENCE,"NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS",757,713,11559,16.210
PLANT & ANIMAL SCIENCE,SHANGHAI ACADEMY OF AGRICULTURAL SCIENCES,761,667,11460,17.180
PLANT & ANIMAL SCIENCE,"INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS",762,619,11436,18.470
PLANT & ANIMAL SCIENCE,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,763,766,11395,14.880
PLANT & ANIMAL SCIENCE,HANGZHOU NORMAL UNIVERSITY,767,591,11345,19.200
PLANT & ANIMAL SCIENCE,CAPITAL NORMAL UNIVERSITY,771,616,11258,18.280
PLANT & ANIMAL SCIENCE,YUNNAN ACADEMY OF AGRICULTURAL SCIENCES,786,684,11027,16.120
PLANT & ANIMAL SCIENCE,"NANJING INSTITUTE OF SOIL SCIENCE, CAS",794,340,10834,31.860
PLANT & ANIMAL SCIENCE,SOUTHWEST FORESTRY UNIVERSITY - CHINA,802,1234,10788,8.740
PLANT & ANIMAL SCIENCE,FOSHAN UNIVERSITY,818,672,10428,15.520
PLANT & ANIMAL SCIENCE,"CHENGDU INSTITUTE OF BIOLOGY, CAS",832,938,10286,10.970
PLANT & ANIMAL SCIENCE,"STATE KEY LABORATORY OF TREE GENETICS & BREEDING, CAF",834,758,10282,13.560
PLANT & ANIMAL SCIENCE,PEKING UNION MEDICAL COLLEGE,838,658,10232,15.550
PLANT & ANIMAL SCIENCE,KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY,840,409,10198,24.930
PLANT & ANIMAL SCIENCE,JIANGSU UNIVERSITY,845,875,10143,11.590
PLANT & ANIMAL SCIENCE,"RESEARCH INSTITUTE OF FORESTRY, CAF",855,792,10045,12.680
PLANT & ANIMAL SCIENCE,"SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS",861,752,9924,13.200
PLANT & ANIMAL SCIENCE,DALIAN OCEAN UNIVERSITY,883,928,9615,10.360
PLANT & ANIMAL SCIENCE,SHIHEZI UNIVERSITY,888,1016,9578,9.430
PLANT & ANIMAL SCIENCE,CHONGQING UNIVERSITY,902,458,9441,20.610
